marca,modelo,ano_vehic,antiguedad,rango_antiguedad,km,combustible,puertas,cv,transmision,ubicacion,particular,precio,segmento_precio,precio_por_cv,stats_visto,stats_favorito,stats_contactado,engagement_score,fuente
NISSAN,Micra,2017.0,4,Reciente (4-7a),57819.0,Gasolina,5.0,,manual,Mataró,Profesional,12.29,Medio (10-20K),,0,0,0,0.0,Flexicar
HONDA,CR-V,2014.0,7,Reciente (4-7a),153286.0,Diesel,5.0,,manual,Hospitalet,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
MINI,CLUBMAN,2019.0,2,Casi nuevo (0-3a),21129.0,Diesel,5.0,,automatica,Gavá,Profesional,19.99,Medio (10-20K),,0,0,0,0.0,Flexicar
CITROEN,C4 Picasso,2013.0,8,Seminuevo (8-12a),114000.0,Diesel,5.0,,automatica,Badalona,Profesional,7.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
SEAT,Ibiza,2018.0,3,Casi nuevo (0-3a),49276.0,Diesel,5.0,,manual,Sabadell 1,Profesional,11.99,Medio (10-20K),,0,0,0,0.0,Flexicar
BMW,X4,2016.0,5,Reciente (4-7a),126119.0,Diesel,5.0,,automatica,Gavá,Profesional,24.49,Premium (20-35K),,0,0,0,0.0,Flexicar
MAZDA,CX-5,2013.0,8,Seminuevo (8-12a),169800.0,Diesel,5.0,,automatica,Badalona,Profesional,12.99,Medio (10-20K),,0,0,0,0.0,Flexicar
CITROEN,C4 Cactus,2017.0,4,Reciente (4-7a),100546.0,Diesel,5.0,,manual,Badalona,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,Golf,2017.0,4,Reciente (4-7a),39400.0,Gasolina,5.0,,manual,Granollers,Profesional,26.99,Premium (20-35K),,0,0,0,0.0,Flexicar
MERCEDES,Benz Clase B,2017.0,4,Reciente (4-7a),114000.0,Diesel,5.0,,automatica,Sabadell 1,Profesional,18.49,Medio (10-20K),,0,0,0,0.0,Flexicar
NISSAN,Micra,2019.0,2,Casi nuevo (0-3a),44990.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,12.22,Medio (10-20K),,0,0,0,0.0,Flexicar
RENAULT,Clio,2014.0,7,Reciente (4-7a),97970.0,Gasolina,5.0,,manual,Viladecans,Profesional,8.49,Accesible (5-10K),,0,0,0,0.0,Flexicar
BMW,Serie 1,2018.0,3,Casi nuevo (0-3a),97265.0,Diesel,5.0,,manual,Viladecans,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
MITSUBISHI,ASX,2017.0,4,Reciente (4-7a),90455.0,Gasolina,5.0,,manual,Sabadell 3,Profesional,14.49,Medio (10-20K),,0,0,0,0.0,Flexicar
KIA,Ceed,2019.0,2,Casi nuevo (0-3a),44230.0,Gasolina,5.0,,manual,Sabadell 3,Profesional,17.99,Medio (10-20K),,0,0,0,0.0,Flexicar
MERCEDES,Benz Clase C,2017.0,4,Reciente (4-7a),63202.0,Gasolina,5.0,,automatica,Mataró,Profesional,49.99,Lujo (>35K),,0,0,0,0.0,Flexicar
NISSAN,Micra,2021.0,0,Casi nuevo (0-3a),4400.0,Gasolina,5.0,,automatica,Sabadell 3,Profesional,14.49,Medio (10-20K),,0,0,0,0.0,Flexicar
CITROEN,Berlingo,2019.0,2,Casi nuevo (0-3a),35050.0,Gasolina,5.0,,manual,Badalona,Profesional,19.99,Medio (10-20K),,0,0,0,0.0,Flexicar
OPEL,Insignia,2011.0,10,Seminuevo (8-12a),134000.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,6.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
HYUNDAI,Tucson,2016.0,5,Reciente (4-7a),125000.0,Diesel,5.0,,manual,Sabadell 1,Profesional,15.49,Medio (10-20K),,0,0,0,0.0,Flexicar
OPEL,Astra,2019.0,2,Casi nuevo (0-3a),22900.0,Diesel,5.0,,manual,Badalona,Profesional,17.99,Medio (10-20K),,0,0,0,0.0,Flexicar
TOYOTA,Auris,2015.0,6,Reciente (4-7a),146500.0,Híbrido,5.0,,automatica,Sabadell 2,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
CITROEN,C4,2012.0,9,Seminuevo (8-12a),133744.0,Diesel,5.0,,manual,Esplugas,Profesional,7.49,Accesible (5-10K),,0,0,0,0.0,Flexicar
BMW,X2,2018.0,3,Casi nuevo (0-3a),99990.0,Diesel,5.0,,automatica,Esplugas,Profesional,25.99,Premium (20-35K),,0,0,0,0.0,Flexicar
ABARTH,500,2017.0,4,Reciente (4-7a),45845.0,Gasolina,5.0,,manual,Esplugas,Profesional,21.99,Premium (20-35K),,0,0,0,0.0,Flexicar
SEAT,Ibiza,2018.0,3,Casi nuevo (0-3a),27392.0,Gasolina,5.0,,manual,Esplugas,Profesional,13.49,Medio (10-20K),,0,0,0,0.0,Flexicar
FORD,Focus,2018.0,3,Casi nuevo (0-3a),27000.0,Diesel,5.0,,automatica,Granollers,Profesional,17.99,Medio (10-20K),,0,0,0,0.0,Flexicar
TOYOTA,Yaris,2017.0,4,Reciente (4-7a),57950.0,Híbrido,5.0,,automatica,Hospitalet,Profesional,13.49,Medio (10-20K),,0,0,0,0.0,Flexicar
ABARTH,500,2015.0,6,Reciente (4-7a),89000.0,Gasolina,5.0,,automatica,Sabadell 1,Profesional,14.78,Medio (10-20K),,0,0,0,0.0,Flexicar
AUDI,A4,2017.0,4,Reciente (4-7a),132853.0,Diesel,5.0,,automatica,Sabadell 1,Profesional,17.85,Medio (10-20K),,0,0,0,0.0,Flexicar
BMW,Serie 4,2015.0,6,Reciente (4-7a),100787.0,Diesel,5.0,,automatica,Sabadell 1,Profesional,22.49,Premium (20-35K),,0,0,0,0.0,Flexicar
SUZUKI,Vitara,2017.0,4,Reciente (4-7a),87024.0,Diesel,5.0,,automatica,Sabadell 1,Profesional,16.99,Medio (10-20K),,0,0,0,0.0,Flexicar
MAZDA,CX-3,2015.0,6,Reciente (4-7a),49000.0,Gasolina,5.0,,manual,Gavá,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,T-Roc,2018.0,3,Casi nuevo (0-3a),64181.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,19.59,Medio (10-20K),,0,0,0,0.0,Flexicar
PEUGEOT,308,2016.0,5,Reciente (4-7a),112000.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,16.28,Medio (10-20K),,0,0,0,0.0,Flexicar
RENAULT,Megane,2020.0,1,Casi nuevo (0-3a),17000.0,Gasolina,5.0,,manual,Granollers,Profesional,16.99,Medio (10-20K),,0,0,0,0.0,Flexicar
MINI,Mini,2017.0,4,Reciente (4-7a),48000.0,Gasolina,5.0,,automatica,Granollers,Profesional,19.49,Medio (10-20K),,0,0,0,0.0,Flexicar
BMW,Serie 1,2017.0,4,Reciente (4-7a),77800.0,Diesel,5.0,,manual,Badalona,Profesional,15.29,Medio (10-20K),,0,0,0,0.0,Flexicar
PORSCHE,Cayenne,2012.0,9,Seminuevo (8-12a),220000.0,Diesel,5.0,,automatica,Badalona,Profesional,20.99,Premium (20-35K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,Touareg,2012.0,9,Seminuevo (8-12a),155000.0,Diesel,5.0,,automatica,Badalona,Profesional,18.99,Medio (10-20K),,0,0,0,0.0,Flexicar
NISSAN,Qashqai,2014.0,7,Reciente (4-7a),137000.0,Diesel,5.0,,automatica,Badalona,Profesional,12.99,Medio (10-20K),,0,0,0,0.0,Flexicar
KIA,Ceed,2018.0,3,Casi nuevo (0-3a),90760.0,Diesel,5.0,,manual,Viladecans,Profesional,13.79,Medio (10-20K),,0,0,0,0.0,Flexicar
NISSAN,Qashqai,2018.0,3,Casi nuevo (0-3a),37119.0,Gasolina,5.0,,manual,Viladecans,Profesional,17.49,Medio (10-20K),,0,0,0,0.0,Flexicar
NISSAN,JUKE,2016.0,5,Reciente (4-7a),103127.0,Gasolina,5.0,,manual,Sabadell 2,Profesional,10.49,Medio (10-20K),,0,0,0,0.0,Flexicar
RENAULT,Scenic,2016.0,5,Reciente (4-7a),107410.0,Diesel,5.0,,manual,Sabadell 3,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
SEAT,Ibiza,2016.0,5,Reciente (4-7a),99869.0,Gasolina,5.0,,manual,Mataró,Profesional,9.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,T-Roc,2018.0,3,Casi nuevo (0-3a),61220.0,Gasolina,5.0,,automatica,Gavá,Profesional,24.99,Premium (20-35K),,0,0,0,0.0,Flexicar
MERCEDES,Benz Clase GLA,2016.0,5,Reciente (4-7a),132203.0,Diesel,5.0,,manual,Gavá,Profesional,17.49,Medio (10-20K),,0,0,0,0.0,Flexicar
DACIA,Sandero,2017.0,4,Reciente (4-7a),17300.0,Gasolina,5.0,,manual,Hospitalet,Profesional,9.49,Accesible (5-10K),,0,0,0,0.0,Flexicar
TOYOTA,Yaris,2018.0,3,Casi nuevo (0-3a),98400.0,Híbrido,5.0,,automatica,Gavá,Profesional,11.99,Medio (10-20K),,0,0,0,0.0,Flexicar
OPEL,Grandland X,2018.0,3,Casi nuevo (0-3a),39456.0,Diesel,5.0,,manual,Viladecans,Profesional,15.99,Medio (10-20K),,0,0,0,0.0,Flexicar
MINI,Mini,2016.0,5,Reciente (4-7a),40000.0,Gasolina,5.0,,manual,Viladecans,Profesional,13.79,Medio (10-20K),,0,0,0,0.0,Flexicar
PEUGEOT,308,2018.0,3,Casi nuevo (0-3a),75515.0,Gasolina,5.0,,manual,Hospitalet,Profesional,13.99,Medio (10-20K),,0,0,0,0.0,Flexicar
HYUNDAI,Tucson,2017.0,4,Reciente (4-7a),83000.0,Gasolina,5.0,,manual,Viladecans,Profesional,15.49,Medio (10-20K),,0,0,0,0.0,Flexicar
BMW,Serie 2,2020.0,1,Casi nuevo (0-3a),25807.0,Gasolina,5.0,,automatica,Esplugas,Profesional,29.99,Premium (20-35K),,0,0,0,0.0,Flexicar
KIA,Ceed,2019.0,2,Casi nuevo (0-3a),32000.0,Gasolina,5.0,,manual,Granollers,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
SEAT,Ibiza,2017.0,4,Reciente (4-7a),52000.0,Gasolina,5.0,,manual,Badalona,Profesional,10.29,Medio (10-20K),,0,0,0,0.0,Flexicar
CITROEN,C4,2014.0,7,Reciente (4-7a),160500.0,Diesel,5.0,,manual,Badalona,Profesional,6.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
AUDI,A1,2017.0,4,Reciente (4-7a),53000.0,Gasolina,5.0,,manual,Badalona,Profesional,15.99,Medio (10-20K),,0,0,0,0.0,Flexicar
ABARTH,500,2018.0,3,Casi nuevo (0-3a),74552.0,Gasolina,5.0,,manual,Esplugas,Profesional,18.49,Medio (10-20K),,0,0,0,0.0,Flexicar
FORD,Kuga,2019.0,2,Casi nuevo (0-3a),25396.0,Gasolina,5.0,,manual,Esplugas,Profesional,18.49,Medio (10-20K),,0,0,0,0.0,Flexicar
AUDI,Q2,2017.0,4,Reciente (4-7a),106455.0,Diesel,5.0,,automatica,Esplugas,Profesional,21.99,Premium (20-35K),,0,0,0,0.0,Flexicar
SEAT,Leon,2013.0,8,Seminuevo (8-12a),144000.0,Diesel,5.0,,manual,Badalona,Profesional,7.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
BMW,X1,2016.0,5,Reciente (4-7a),122916.0,Diesel,5.0,,manual,Viladecans,Profesional,18.49,Medio (10-20K),,0,0,0,0.0,Flexicar
KIA,Stonic,2018.0,3,Casi nuevo (0-3a),91388.0,Gasolina,5.0,,manual,Viladecans,Profesional,13.49,Medio (10-20K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,Passat,2015.0,6,Reciente (4-7a),111240.0,Diesel,5.0,,automatica,Viladecans,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
SEAT,Arona,2018.0,3,Casi nuevo (0-3a),19754.0,Gasolina,5.0,,manual,Mataró,Profesional,16.99,Medio (10-20K),,0,0,0,0.0,Flexicar
AUDI,A3,2019.0,2,Casi nuevo (0-3a),30450.0,Gasolina,5.0,,automatica,Hospitalet,Profesional,24.99,Premium (20-35K),,0,0,0,0.0,Flexicar
KIA,Picanto,2020.0,1,Casi nuevo (0-3a),14000.0,Gasolina,5.0,,manual,Badalona,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
AUDI,A1,2015.0,6,Reciente (4-7a),95100.0,Gasolina,5.0,,manual,Hospitalet,Profesional,12.99,Medio (10-20K),,0,0,0,0.0,Flexicar
BMW,Serie 4,2016.0,5,Reciente (4-7a),104000.0,Diesel,5.0,,automatica,Badalona,Profesional,22.99,Premium (20-35K),,0,0,0,0.0,Flexicar
RENAULT,Megane,2012.0,9,Seminuevo (8-12a),131783.0,Diesel,5.0,,manual,Mataró,Profesional,6.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
FORD,Kuga,2012.0,9,Seminuevo (8-12a),110155.0,Diesel,5.0,,manual,Mataró,Profesional,9.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
SEAT,Leon,2014.0,7,Reciente (4-7a),138000.0,Diesel,5.0,,manual,Granollers,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
TOYOTA,Yaris,2018.0,3,Casi nuevo (0-3a),65000.0,Híbrido,5.0,,automatica,Viladecans,Profesional,13.99,Medio (10-20K),,0,0,0,0.0,Flexicar
RENAULT,Kadjar,2018.0,3,Casi nuevo (0-3a),45000.0,Diesel,5.0,,manual,Granollers,Profesional,16.99,Medio (10-20K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,Touran,2019.0,2,Casi nuevo (0-3a),52444.0,Gasolina,5.0,,automatica,Esplugas,Profesional,24.99,Premium (20-35K),,0,0,0,0.0,Flexicar
CITROEN,C1,2018.0,3,Casi nuevo (0-3a),20674.0,Gasolina,5.0,,manual,Esplugas,Profesional,10.49,Medio (10-20K),,0,0,0,0.0,Flexicar
MAZDA,CX-3,2016.0,5,Reciente (4-7a),62858.0,Diesel,5.0,,manual,Viladecans,Profesional,14.59,Medio (10-20K),,0,0,0,0.0,Flexicar
CHEVROLET,Cruze,2011.0,10,Seminuevo (8-12a),97806.0,Gasolina,5.0,,manual,Viladecans,Profesional,6.49,Accesible (5-10K),,0,0,0,0.0,Flexicar
BMW,Serie 1,2021.0,0,Casi nuevo (0-3a),28237.0,Diesel,5.0,,automatica,Viladecans,Profesional,25.99,Premium (20-35K),,0,0,0,0.0,Flexicar
TOYOTA,Rav4,2015.0,6,Reciente (4-7a),131023.0,Gasolina,5.0,,manual,Esplugas,Profesional,16.49,Medio (10-20K),,0,0,0,0.0,Flexicar
BMW,Serie 1,2013.0,8,Seminuevo (8-12a),181200.0,Diesel,5.0,,manual,Sabadell 3,Profesional,9.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
BMW,Serie 1,2021.0,0,Casi nuevo (0-3a),24000.0,Diesel,5.0,,automatica,Sabadell 1,Profesional,26.84,Premium (20-35K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,Golf,2019.0,2,Casi nuevo (0-3a),26951.0,Gasolina,5.0,,automatica,Sabadell 2,Profesional,17.99,Medio (10-20K),,0,0,0,0.0,Flexicar
MERCEDES,Benz Clase A,2011.0,10,Seminuevo (8-12a),60000.0,Diesel,5.0,,manual,Badalona,Profesional,7.79,Accesible (5-10K),,0,0,0,0.0,Flexicar
RENAULT,Talisman,2018.0,3,Casi nuevo (0-3a),56000.0,Diesel,5.0,,automatica,Hospitalet,Profesional,17.99,Medio (10-20K),,0,0,0,0.0,Flexicar
PEUGEOT,208,2020.0,1,Casi nuevo (0-3a),22577.0,Gasolina,5.0,,manual,Gavá,Profesional,17.99,Medio (10-20K),,0,0,0,0.0,Flexicar
AUDI,A8,2015.0,6,Reciente (4-7a),146000.0,Gasolina,5.0,,automatica,Granollers,Profesional,31.49,Premium (20-35K),,0,0,0,0.0,Flexicar
KIA,Ceed,2021.0,0,Casi nuevo (0-3a),13590.0,Gasolina,5.0,,manual,Sabadell 2,Profesional,16.29,Medio (10-20K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,Tiguan,2014.0,7,Reciente (4-7a),162895.0,Diesel,5.0,,automatica,Mataró,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
HYUNDAI,Tucson,2018.0,3,Casi nuevo (0-3a),68750.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,16.69,Medio (10-20K),,0,0,0,0.0,Flexicar
CITROEN,C3,2017.0,4,Reciente (4-7a),49200.0,Gasolina,5.0,,manual,Badalona,Profesional,11.49,Medio (10-20K),,0,0,0,0.0,Flexicar
MINI,Mini,2015.0,6,Reciente (4-7a),136800.0,Diesel,5.0,,automatica,Hospitalet,Profesional,13.99,Medio (10-20K),,0,0,0,0.0,Flexicar
AUDI,A3,2011.0,10,Seminuevo (8-12a),147000.0,Diesel,5.0,,manual,Sabadell 1,Profesional,7.78,Accesible (5-10K),,0,0,0,0.0,Flexicar
FORD,Fiesta,2020.0,1,Casi nuevo (0-3a),40700.0,Gasolina,5.0,,manual,Granollers,Profesional,13.99,Medio (10-20K),,0,0,0,0.0,Flexicar
BMW,Serie 2 Gran Tourer,2017.0,4,Reciente (4-7a),97570.0,Diesel,5.0,,manual,Granollers,Profesional,17.49,Medio (10-20K),,0,0,0,0.0,Flexicar
PEUGEOT,308,2019.0,2,Casi nuevo (0-3a),27500.0,Gasolina,5.0,,manual,Hospitalet,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
MITSUBISHI,ASX,2015.0,6,Reciente (4-7a),74000.0,Diesel,5.0,,manual,Hospitalet,Profesional,12.99,Medio (10-20K),,0,0,0,0.0,Flexicar
ABARTH,500,2015.0,6,Reciente (4-7a),80561.0,Gasolina,5.0,,manual,Gavá,Profesional,12.49,Medio (10-20K),,0,0,0,0.0,Flexicar
MINI,Countryman,2014.0,7,Reciente (4-7a),120000.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,11.75,Medio (10-20K),,0,0,0,0.0,Flexicar
BMW,X3,2011.0,10,Seminuevo (8-12a),155044.0,Diesel,5.0,,automatica,Esplugas,Profesional,13.99,Medio (10-20K),,0,0,0,0.0,Flexicar
AUDI,A3,2016.0,5,Reciente (4-7a),134535.0,Diesel,5.0,,manual,Granollers,Profesional,13.99,Medio (10-20K),,0,0,0,0.0,Flexicar
SEAT,Leon,2018.0,3,Casi nuevo (0-3a),82490.0,Gasolina,5.0,,automatica,Sabadell 2,Profesional,22.79,Premium (20-35K),,0,0,0,0.0,Flexicar
TOYOTA,Auris,2018.0,3,Casi nuevo (0-3a),60000.0,Híbrido,5.0,,automatica,Badalona,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
FORD,Fiesta,2015.0,6,Reciente (4-7a),146388.0,Diesel,5.0,,manual,Viladecans,Profesional,7.49,Accesible (5-10K),,0,0,0,0.0,Flexicar
SEAT,Ibiza,2018.0,3,Casi nuevo (0-3a),55548.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,12.95,Medio (10-20K),,0,0,0,0.0,Flexicar
NISSAN,X-Trail,2017.0,4,Reciente (4-7a),97900.0,Diesel,5.0,,automatica,Granollers,Profesional,17.49,Medio (10-20K),,0,0,0,0.0,Flexicar
FORD,Fiesta,2011.0,10,Seminuevo (8-12a),116300.0,Gasolina,5.0,,manual,Granollers,Profesional,4.99,Económico (<5K),,0,0,0,0.0,Flexicar
BMW,Serie 3,2007.0,14,Clásico (>12a),145500.0,Gasolina,5.0,,automatica,Granollers,Profesional,9.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
OPEL,Mokka X,2017.0,4,Reciente (4-7a),87000.0,Gasolina,5.0,,manual,Viladecans,Profesional,12.99,Medio (10-20K),,0,0,0,0.0,Flexicar
PEUGEOT,5008,2010.0,11,Seminuevo (8-12a),107108.0,Diesel,5.0,,manual,Viladecans,Profesional,7.49,Accesible (5-10K),,0,0,0,0.0,Flexicar
MINI,Mini,2017.0,4,Reciente (4-7a),56819.0,Diesel,5.0,,manual,Esplugas,Profesional,19.49,Medio (10-20K),,0,0,0,0.0,Flexicar
LAND,Rover Range Rover Evoque,2011.0,10,Seminuevo (8-12a),118300.0,Diesel,5.0,,automatica,Sabadell 2,Profesional,17.99,Medio (10-20K),,0,0,0,0.0,Flexicar
NISSAN,X-Trail,2017.0,4,Reciente (4-7a),61000.0,Diesel,5.0,,automatica,Badalona,Profesional,17.99,Medio (10-20K),,0,0,0,0.0,Flexicar
HYUNDAI,Tucson,2015.0,6,Reciente (4-7a),113000.0,Diesel,5.0,,manual,Badalona,Profesional,14.99,Medio (10-20K),,0,0,0,0.0,Flexicar
TOYOTA,Yaris,2018.0,3,Casi nuevo (0-3a),61218.0,Híbrido,5.0,,automatica,Mataró,Profesional,13.99,Medio (10-20K),,0,0,0,0.0,Flexicar
MAZDA,Mazda6,2015.0,6,Reciente (4-7a),84100.0,Diesel,5.0,,manual,Hospitalet,Profesional,14.49,Medio (10-20K),,0,0,0,0.0,Flexicar
RENAULT,Grand Scenic,2015.0,6,Reciente (4-7a),152710.0,Diesel,5.0,,manual,Sabadell 1,Profesional,9.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
OPEL,Insignia,2012.0,9,Seminuevo (8-12a),191326.0,Diesel,5.0,,manual,Sabadell 1,Profesional,6.76,Accesible (5-10K),,0,0,0,0.0,Flexicar
AUDI,A3,2013.0,8,Seminuevo (8-12a),134347.0,Diesel,5.0,,manual,Sabadell 1,Profesional,12.49,Medio (10-20K),,0,0,0,0.0,Flexicar
CITROEN,C4 Cactus,2015.0,6,Reciente (4-7a),116000.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,8.98,Accesible (5-10K),,0,0,0,0.0,Flexicar
MINI,Mini,2011.0,10,Seminuevo (8-12a),124211.0,Diesel,5.0,,manual,Sabadell 1,Profesional,11.99,Medio (10-20K),,0,0,0,0.0,Flexicar
MINI,Countryman,2011.0,10,Seminuevo (8-12a),104000.0,Diesel,5.0,,manual,Sabadell 1,Profesional,8.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,Polo,2015.0,6,Reciente (4-7a),129700.0,Gasolina,5.0,,manual,Viladecans,Profesional,7.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,Polo,2016.0,5,Reciente (4-7a),145700.0,Gasolina,5.0,,manual,Hospitalet,Profesional,8.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
MERCEDES,Benz Clase GLC,2018.0,3,Casi nuevo (0-3a),103000.0,Diesel,5.0,,automatica,Hospitalet,Profesional,35.99,Lujo (>35K),,0,0,0,0.0,Flexicar
HYUNDAI,Tucson,2017.0,4,Reciente (4-7a),67000.0,Diesel,5.0,,automatica,Mataró,Profesional,19.49,Medio (10-20K),,0,0,0,0.0,Flexicar
VOLKSWAGEN,Golf,2017.0,4,Reciente (4-7a),61071.0,Gasolina,5.0,,manual,Viladecans,Profesional,14.49,Medio (10-20K),,0,0,0,0.0,Flexicar
TOYOTA,Prius,2017.0,4,Reciente (4-7a),84735.0,Híbrido,5.0,,automatica,Viladecans,Profesional,15.99,Medio (10-20K),,0,0,0,0.0,Flexicar
HYUNDAI,i30,2018.0,3,Casi nuevo (0-3a),68264.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,23.96,Premium (20-35K),,0,0,0,0.0,Flexicar
FORD,Focus,2019.0,2,Casi nuevo (0-3a),21287.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,17.89,Medio (10-20K),,0,0,0,0.0,Flexicar
BMW,Serie 1,2017.0,4,Reciente (4-7a),75600.0,Diesel,5.0,,automatica,Sabadell 1,Profesional,16.54,Medio (10-20K),,0,0,0,0.0,Flexicar
SKODA,Fabia,2015.0,6,Reciente (4-7a),132000.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,6.69,Accesible (5-10K),,0,0,0,0.0,Flexicar
HYUNDAI,i20,2018.0,3,Casi nuevo (0-3a),37044.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,11.88,Medio (10-20K),,0,0,0,0.0,Flexicar
AUDI,A3,2016.0,5,Reciente (4-7a),132252.0,Diesel,5.0,,manual,Granollers,Profesional,15.49,Medio (10-20K),,0,0,0,0.0,Flexicar
RENAULT,Clio,2015.0,6,Reciente (4-7a),75000.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,10.52,Medio (10-20K),,0,0,0,0.0,Flexicar
KIA,Sportage,2019.0,2,Casi nuevo (0-3a),70265.0,Diesel,5.0,,manual,Sabadell 1,Profesional,17.28,Medio (10-20K),,0,0,0,0.0,Flexicar
FORD,Focus,2014.0,7,Reciente (4-7a),127916.0,Diesel,5.0,,manual,Sabadell 1,Profesional,6.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
MAZDA,CX-3,2018.0,3,Casi nuevo (0-3a),42875.0,Gasolina,5.0,,automatica,Mataró,Profesional,16.99,Medio (10-20K),,0,0,0,0.0,Flexicar
BMW,Serie 1,2016.0,5,Reciente (4-7a),124120.0,Diesel,5.0,,manual,Mataró,Profesional,13.49,Medio (10-20K),,0,0,0,0.0,Flexicar
AUDI,A3,2012.0,9,Seminuevo (8-12a),125000.0,Diesel,5.0,,manual,Granollers,Profesional,11.99,Medio (10-20K),,0,0,0,0.0,Flexicar
SEAT,Ateca,2021.0,0,Casi nuevo (0-3a),4600.0,Diesel,5.0,,manual,Badalona,Profesional,24.98,Premium (20-35K),,0,0,0,0.0,Flexicar
BMW,X1,2015.0,6,Reciente (4-7a),130017.0,Diesel,5.0,,manual,Sabadell 1,Profesional,13.94,Medio (10-20K),,0,0,0,0.0,Flexicar
NISSAN,JUKE,2015.0,6,Reciente (4-7a),83029.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,12.96,Medio (10-20K),,0,0,0,0.0,Flexicar
FORD,Focus,2019.0,2,Casi nuevo (0-3a),19200.0,Gasolina,5.0,,manual,Viladecans,Profesional,15.49,Medio (10-20K),,0,0,0,0.0,Flexicar
DACIA,Dokker,2014.0,7,Reciente (4-7a),105948.0,Diesel,5.0,,manual,Viladecans,Profesional,8.49,Accesible (5-10K),,0,0,0,0.0,Flexicar
MERCEDES,Benz Clase CLA,2015.0,6,Reciente (4-7a),65985.0,Diesel,5.0,,automatica,Viladecans,Profesional,22.99,Premium (20-35K),,0,0,0,0.0,Flexicar
MINI,Mini,2017.0,4,Reciente (4-7a),61842.0,Gasolina,5.0,,manual,Sabadell 1,Profesional,13.89,Medio (10-20K),,0,0,0,0.0,Flexicar
SEAT,Ibiza,2016.0,5,Reciente (4-7a),80600.0,Gasolina,5.0,,manual,Mataró,Profesional,15.49,Medio (10-20K),,0,0,0,0.0,Flexicar
SEAT,Leon,2016.0,5,Reciente (4-7a),147676.0,Diesel,5.0,,manual,Viladecans,Profesional,11.99,Medio (10-20K),,0,0,0,0.0,Flexicar
SEAT,Leon,2014.0,7,Reciente (4-7a),139500.0,Gasolina,5.0,,manual,Viladecans,Profesional,10.99,Medio (10-20K),,0,0,0,0.0,Flexicar
PEUGEOT,4007,2012.0,9,Seminuevo (8-12a),104793.0,Diesel,5.0,,manual,Viladecans,Profesional,9.99,Accesible (5-10K),,0,0,0,0.0,Flexicar
SSANGYONG,Tivoli,2015.0,6,Reciente (4-7a),55000.0,Gasolina,5.0,,manual,Sabadell 2,Profesional,10.69,Medio (10-20K),,0,0,0,0.0,Flexicar
FIAT,Tipo,2018.0,3,Casi nuevo (0-3a),178319.0,Glp,5.0,,manual,Sabadell 1,Profesional,7.32,Accesible (5-10K),,0,0,0,0.0,Flexicar
